date,state,actuals.positiveTests,actuals.negativeTests,Positivity rate,ratio_bed,actuals.newCases,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
2021-08-11,OK,522307,2061929,0.202112733,0.734025781,2199,1973008,1624966,0.264,0.499,0.411
2021-08-12,OK,524626,2068148,0.202341585,0.73077279,2468,1979238,1628253,0.267,0.5,0.411
2021-08-13,OK,526511,2073927,0.202470122,0.732602434,2814,1988129,1633180,0.267,0.502,0.413
2021-08-14,OK,527801,2077661,0.202574822,0.707467139,0,1996864,1638478,0.267,0.505,0.414
2021-08-15,OK,528830,2080344,0.202681002,0.678090575,0,2004960,1643677,0.268,0.507,0.415
2021-08-16,OK,530857,2086123,0.202850996,0.690779996,6967,2010197,1647350,0.265,0.508,0.416
2021-08-17,OK,533227,2093260,0.20301909,0.724931562,862,2013892,1650107,0.262,0.509,0.417
2021-08-18,OK,535495,2100496,0.203147507,0.738541958,2360,2019902,1654529,0.255,0.51,0.418
2021-08-19,OK,537698,2107876,0.203244362,0.735958683,2502,2026912,1659663,0.248,0.512,0.419
2021-08-20,OK,539777,2115761,0.203264649,0.734532042,2851,2034578,1664991,0.241,0.514,0.421
2021-08-21,OK,541249,2121468,0.203269442,0.712656467,0,2041864,1670468,0.235,0.516,0.422
2021-08-22,OK,542402,2125842,0.20328051,0.70116877,0,2049452,1676802,0.23,0.518,0.424
2021-08-23,OK,544045,2132494,0.203264365,0.714142327,6218,2054292,1681455,0.221,0.519,0.425
2021-08-24,OK,546605,2140961,0.203382912,0.73268726,1794,2057606,1684647,0.219,0.52,0.426
2021-08-25,OK,548987,2150877,0.203338761,0.747844628,2534,2063610,1689971,0.211,0.522,0.427
2021-08-26,OK,551289,2160694,0.203278929,0.741654303,4152,2079828,1705301,0.205,0.526,0.431
2021-08-27,OK,553789,2170238,0.203297912,0.738245679,3338,2086843,1711372,0.205,0.527,0.432
2021-08-28,OK,555464,2177564,0.20324124,0.708080902,0,2094129,1717876,0.202,0.529,0.434
2021-08-29,OK,556830,2182605,0.203264542,0.690306886,0,2101779,1725294,0.203,0.531,0.436
2021-08-30,OK,558546,2189402,0.203259305,0.689905073,7827,2106337,1730579,0.203,0.532,0.437
2021-08-31,OK,560883,2199374,0.203199557,0.717990276,1719,2109416,1734367,0.196,0.533,0.438
2021-09-01,OK,563479,2209203,0.203225253,0.746660525,2538,2116822,1741131,0.199,0.535,0.44
2021-09-02,OK,565494,2217799,0.203174441,0.732879234,3274,2123203,1747709,0.199,0.537,0.442
2021-09-03,OK,567807,2226853,0.203175699,0.734257975,3080,2129599,1753799,0.198,0.538,0.443
2021-09-04,OK,569066,2232369,0.203133751,0.707211854,0,2136791,1761027,0.199,0.54,0.445
2021-09-05,OK,570053,2236223,0.203135044,0.683306596,0,,,0.198,,
2021-09-06,OK,570944,2239469,0.20315306,0.669759199,0,,,0.198,,
2021-09-07,OK,572437,2244182,0.20323551,0.688410967,10073,2144418,1768580,0.205,0.542,0.447
2021-09-08,OK,574597,2251979,0.203283761,0.721929581,1300,2152077,1776861,0.206,0.544,0.449
2021-09-09,OK,576757,2260576,0.203274342,0.728827586,2462,2156513,1781639,0.208,0.545,0.45
2021-09-10,OK,578802,2268675,0.203268367,0.719689263,2627,2161806,1788373,0.208,0.546,0.452
2021-09-11,OK,579962,2274220,0.203197273,0.74119582,0,2167106,1794448,0.207,0.548,0.453
2021-09-12,OK,580770,2277579,0.203183726,0.724041069,0,2173698,1801334,0.206,0.549,0.455
2021-09-13,OK,582322,2283701,0.203181203,0.7294961,7380,2177376,1805668,0.205,0.55,0.456
2021-09-14,OK,583971,2290712,0.203142747,0.753059303,1029,2179904,1808630,0.199,0.551,0.457
2021-09-15,OK,585548,2297911,0.203071381,0.766785131,1966,2184635,1814425,0.193,0.552,0.459
2021-09-16,OK,586927,2304478,0.202990242,0.765953345,2263,2189439,1820228,0.188,0.553,0.46
2021-09-17,OK,588328,2310861,0.202928474,0.766428984,2124,2194258,1826304,0.184,0.555,0.462
2021-09-18,OK,589195,2315375,0.202851024,0.737663597,0,2198679,1832097,0.183,0.556,0.463
2021-09-19,OK,589877,2318075,0.202849634,0.722593777,0,2203603,1838725,0.184,0.557,0.465
2021-09-20,OK,591072,2323355,0.202808991,0.725188375,5998,2206383,1842711,0.181,0.558,0.466
2021-09-21,OK,592418,2329757,0.202731869,0.753616976,484,2208131,1845303,0.178,0.558,0.466
2021-09-22,OK,593672,2335692,0.202662421,0.767146974,2244,2211367,1849881,0.177,0.559,0.467
2021-09-23,OK,594692,2341555,0.202534732,0.757340242,2361,2215380,1855558,0.173,0.56,0.469
2021-09-24,OK,595661,2347119,0.202414384,0.749230769,1230,2218363,1859672,0.168,0.561,0.47
2021-09-25,OK,596220,2350723,0.202318131,0.723088848,0,2222743,1865122,0.166,0.562,0.471
2021-09-26,OK,596607,2353098,0.202259887,0.711013645,0,2226345,1870502,0.161,0.563,0.473
2021-09-27,OK,597451,2357648,0.202176306,0.708390357,5346,2229487,1874082,0.157,0.563,0.474
2021-09-28,OK,598207,2362800,0.202028229,0.734102833,648,2231217,1876006,0.149,0.564,0.474
2021-09-29,OK,598879,2367478,0.2018904,0.750737323,1500,2235643,1879922,0.141,0.565,0.475
2021-09-30,OK,,,#DIV/0!,0.727179103,1880,2239256,1883414,,0.566,0.476
2021-10-01,OK,,,#DIV/0!,0.747189922,1452,2242977,1887145,,0.567,0.477
2021-10-02,OK,,,#DIV/0!,0.747012733,,,,,,
2021-06-01,OR,198448,3425607,0.054758551,0.712940505,140,2320098,1920451,0.042,0.55,0.455
2021-06-02,OR,198748,3435111,0.054693371,0.744467935,377,2321966,1923494,0.039,0.551,0.456
2021-06-03,OR,199039,3443099,0.054648945,0.766713483,208,2326903,1934265,0.038,0.552,0.459
2021-06-04,OR,199330,3452140,0.054588974,0.762565482,476,2334552,1948094,0.037,0.554,0.462
2021-06-05,OR,199567,3457975,0.054563147,0.740082468,271,2344210,1964324,0.036,0.556,0.466
2021-06-06,OR,199777,3463297,0.054538074,0.734705546,219,2353283,1984341,0.035,0.558,0.47
2021-06-07,OR,199939,3469826,0.05448278,0.716602095,159,2353525,1984709,0.033,0.558,0.471
2021-06-08,OR,200158,3477488,0.054425575,0.748678383,268,2365890,2010949,0.032,0.561,0.477
2021-06-09,OR,200443,3485499,0.0543804,0.76598755,337,2371622,2023320,0.033,0.562,0.48
2021-06-10,OR,200806,3491904,0.054379033,0.759716312,301,2371854,2023687,0.035,0.562,0.48
2021-06-11,OR,201003,3499740,0.054314228,0.748375247,336,2379413,2038711,0.034,0.564,0.483
2021-06-12,OR,201212,3506554,0.054267718,0.727130903,245,2387598,2058647,0.033,0.566,0.488
2021-06-13,OR,201379,3511237,0.054241807,0.69904572,132,2394183,2077018,0.032,0.568,0.492
2021-06-14,OR,201529,3518322,0.054176632,0.702291143,124,2399985,2089259,0.032,0.569,0.495
2021-06-15,OR,201711,3526414,0.054105214,0.72799433,305,2407428,2109652,0.031,0.571,0.5
2021-06-16,OR,201967,3535234,0.054042317,0.752713943,321,2413622,2125535,0.03,0.572,0.504
2021-06-17,OR,202240,3543120,0.05399748,0.755514706,258,2419637,2138497,0.027,0.574,0.507
2021-06-18,OR,202464,3550194,0.053952159,0.751744766,261,2424661,2150380,0.028,0.575,0.51
2021-06-19,OR,202692,3556453,0.053919708,0.73171441,282,2428695,2159948,0.029,0.576,0.512
2021-06-20,OR,202817,3561509,0.053878702,0.720744294,196,2433303,2169285,0.028,0.577,0.514
2021-06-21,OR,202960,3567157,0.053833873,0.724295724,77,2436329,2176923,0.028,0.578,0.516
2021-06-22,OR,203149,3574984,0.053769679,0.739729963,252,2437641,2178921,0.029,0.578,0.517
2021-06-23,OR,203358,3581670,0.053726947,0.756259726,311,2441267,2185102,0.029,0.579,0.518
2021-06-24,OR,203516,3588127,0.053674884,0.753635465,200,2444867,2190389,0.028,0.58,0.519
2021-06-25,OR,203694,3594891,0.053623652,0.749118104,267,2449650,2197094,0.027,0.581,0.521
2021-06-26,OR,203849,3601252,0.05357256,0.73732324,187,2455929,2207481,0.025,0.582,0.523
2021-06-27,OR,203968,3605461,0.053542933,0.724910778,121,2461516,2215238,0.026,0.584,0.525
2021-06-28,OR,204111,3610677,0.053505201,0.636442142,118,2463795,2218884,0.026,0.584,0.526
2021-06-29,OR,204264,3618647,0.053431534,0.752715838,194,2463872,2218940,0.025,0.584,0.526
2021-06-30,OR,204434,3624927,0.05338593,0.766835017,176,2467466,2223826,0.024,0.585,0.527
2021-07-01,OR,204589,3630475,0.053346958,0.76358276,220,2481285,2268409,0.025,0.588,0.538
2021-07-02,OR,204751,3636471,0.05330361,0.778074491,182,2484831,2273919,0.025,0.589,0.539
2021-07-03,OR,204868,3641946,0.053256539,0.758439716,0,2488282,2278941,0.024,0.59,0.54
2021-07-04,OR,204986,3646434,0.053223486,0.725354108,0,2492859,2286438,0.024,0.591,0.542
2021-07-05,OR,205091,3650055,0.053199282,0.704893868,0,,,0.024,,
2021-07-06,OR,205255,3655330,0.053166813,0.724078341,479,2495783,2289915,0.026,0.592,0.543
2021-07-07,OR,205433,3662679,0.053109372,0.748722317,239,2496665,2290996,0.026,0.592,0.543
2021-07-08,OR,205643,3668793,0.053076887,0.764280652,242,2500170,2296413,0.027,0.593,0.544
2021-07-09,OR,205835,3674608,0.053044201,0.751241663,245,2500311,2296570,0.028,0.593,0.545
2021-07-10,OR,206049,3681203,0.05300634,0.737388092,0,2503184,2300922,0.029,0.593,0.546
2021-07-11,OR,206157,3685643,0.052972147,0.727898805,0,2506203,2305483,0.029,0.594,0.547
2021-07-12,OR,206317,3691466,0.052931885,0.718741099,507,2508487,2308772,0.029,0.595,0.547
2021-07-13,OR,206523,3698030,0.052892866,0.740191928,318,2509760,2310662,0.029,0.595,0.548
2021-07-14,OR,206808,3705012,0.052867463,0.754351762,245,2511818,2313684,0.031,0.596,0.549
2021-07-15,OR,207833,3737898,0.052672876,0.753129835,297,2514382,2317504,0.031,0.596,0.549
2021-07-16,OR,208072,3744460,0.052642711,0.748447205,376,2517102,2321172,0.031,0.597,0.55
2021-07-17,OR,208320,3750522,0.052621448,0.748690358,0,2519562,2324348,0.032,0.597,0.551
2021-07-18,OR,208489,3755040,0.052601861,0.731734998,0,2522045,2327768,0.033,0.598,0.552
2021-07-19,OR,208729,3761431,0.052574455,0.718033257,725,2524518,2330680,0.033,0.599,0.553
2021-07-20,OR,209103,3769207,0.052560761,0.741903409,584,2527959,2334446,0.035,0.599,0.553
2021-07-21,OR,209621,3776873,0.052582796,0.750346933,391,2528095,2334523,0.038,0.599,0.554
2021-07-22,OR,209977,3784305,0.052569398,0.759014339,533,2528258,2334660,0.044,0.599,0.554
2021-07-23,OR,210430,3792455,0.052569584,0.75545302,606,2534585,2341087,0.047,0.601,0.555
2021-07-24,OR,210805,3799652,0.052563835,0.730925381,0,2534731,2341192,0.048,0.601,0.555
2021-07-25,OR,211166,3805164,0.052576855,0.725763332,0,2541138,2347560,0.051,0.602,0.557
2021-07-26,OR,211589,3812631,0.052578885,0.725656341,984,2543463,2349688,0.053,0.603,0.557
2021-07-27,OR,212161,3820659,0.052608596,0.748349023,1022,2544949,2350859,0.056,0.603,0.557
2021-07-28,OR,212922,3829791,0.052668097,0.758196154,815,2547997,2353133,0.059,0.604,0.558
2021-07-29,OR,213702,3838772,0.052733713,0.748070562,999,2551463,2355462,0.064,0.605,0.558
2021-07-30,OR,214442,3848250,0.052783228,0.746099682,1067,2556604,2357975,0.067,0.606,0.559
2021-07-31,OR,215117,3857130,0.052825136,0.749027237,0,2560856,2360847,0.07,0.607,0.56
2021-08-01,OR,215698,3863934,0.052871926,0.733157016,0,2564903,2363696,0.072,0.608,0.56
2021-08-02,OR,216421,3871603,0.052940247,0.727413453,2044,2567893,2365761,0.076,0.609,0.561
2021-08-03,OR,217285,3880576,0.053024004,0.746904896,1565,2569747,2366875,0.079,0.609,0.561
2021-08-04,OR,218628,3891960,0.053186551,0.749796803,1183,2572941,2369063,0.084,0.61,0.562
2021-08-05,OR,221825,3940056,0.053299217,0.751383453,1372,2577654,2371953,0.074,0.611,0.562
2021-08-06,OR,222866,3950181,0.05340606,0.747827268,980,2582470,2374442,0.076,0.612,0.563
2021-08-07,OR,223873,3959511,0.05351481,0.751644967,0,2587126,2377183,0.079,0.613,0.564
2021-08-08,OR,225113,3971377,0.053643164,0.727498277,0,2592451,2380397,0.081,0.615,0.564
2021-08-09,OR,226217,3981992,0.053756123,0.730421261,3204,2596102,2382454,0.082,0.616,0.565
2021-08-10,OR,227436,3994333,0.053872204,0.743007477,2333,2598206,2383599,0.082,0.616,0.565
2021-08-11,OR,228972,4008194,0.05403895,0.754594445,1957,2601592,2385758,0.082,0.617,0.566
2021-08-12,OR,230570,4023985,0.054193682,0.745638327,2305,2605552,2388289,0.094,0.618,0.566
2021-08-13,OR,232125,4037099,0.054371708,0.747238921,1765,2612166,2392075,0.096,0.619,0.567
2021-08-14,OR,233306,4047681,0.05449818,0.746692936,0,2617909,2395283,0.097,0.621,0.568
2021-08-15,OR,234296,4056361,0.054606089,0.739160742,0,2618070,2395364,0.098,0.621,0.568
2021-08-16,OR,235635,4068195,0.054750071,0.735134362,4380,2618259,2395446,0.098,0.621,0.568
2021-08-17,OR,237188,4080659,0.054932007,0.765146264,2915,2620087,2396449,0.102,0.621,0.568
2021-08-18,OR,239288,4095245,0.055205024,0.764827872,2108,2620315,2396559,0.106,0.621,0.568
2021-08-19,OR,240987,4109373,0.055394726,0.770719394,2969,2638185,2407739,0.109,0.625,0.571
2021-08-20,OR,242592,4123553,0.055562058,0.764508929,2142,2644163,2411737,0.108,0.627,0.572
2021-08-21,OR,244236,4137075,0.055744959,0.757601591,0,2649217,2415218,0.109,0.628,0.573
2021-08-22,OR,245195,4145467,0.055844654,0.733861835,0,2655366,2419091,0.109,0.63,0.574
2021-08-23,OR,246821,4157675,0.056038421,0.734986384,4667,2659811,2421901,0.111,0.631,0.574
2021-08-24,OR,248592,4172188,0.056232611,0.753185397,2781,2662357,2423556,0.111,0.631,0.575
2021-08-25,OR,250390,4185269,0.056449335,0.770131152,2739,2662570,2423736,0.11,0.631,0.575
2021-08-26,OR,252725,4202010,0.05673177,0.7764804,2046,2673131,2431029,0.112,0.634,0.576
2021-08-27,OR,254607,4217205,0.05693598,0.759228421,3191,2679276,2434912,0.114,0.635,0.577
2021-08-28,OR,256241,4231026,0.057104023,0.751878653,0,2685416,2439116,0.113,0.637,0.578
2021-08-29,OR,257488,4240767,0.057241753,0.747220678,0,2691245,2443538,0.114,0.638,0.579
2021-08-30,OR,258866,4252136,0.057385477,0.762320473,5495,2695629,2446946,0.113,0.639,0.58
2021-08-31,OR,260679,4267441,0.057568925,0.779092983,2391,2698081,2448747,0.113,0.64,0.581
2021-09-01,OR,262489,4281474,0.057766536,0.771636264,2800,2703199,2452383,0.112,0.641,0.581
2021-09-02,OR,264274,4296758,0.057941711,0.770414529,2426,2703449,2452534,0.109,0.641,0.581
2021-09-03,OR,265899,4312949,0.058071157,0.771976114,2360,2715109,2461514,0.105,0.644,0.584
2021-09-04,OR,267237,4323338,0.058214276,0.758016669,0,2720850,2465908,0.106,0.645,0.585
2021-09-05,OR,268192,4330864,0.058314576,0.741304042,0,,,0.106,,
2021-09-06,OR,269014,4338276,0.058388771,0.747796417,0,,,0.105,,
2021-09-07,OR,269980,4345263,0.058497462,0.748125088,5776,2732729,2475493,0.107,0.648,0.587
2021-09-08,OR,271567,4357370,0.058667249,0.763420033,2329,2734796,2476823,0.107,0.648,0.587
2021-09-09,OR,273162,4369335,0.058839456,0.774839967,2414,2738539,2480268,0.109,0.649,0.588
2021-09-10,OR,274807,4383376,0.058994462,0.789893617,2433,2744164,2485525,0.112,0.651,0.589
2021-09-11,OR,276078,4393514,0.05912251,0.766527778,0,2749265,2490033,0.112,0.652,0.59
2021-09-12,OR,277022,4400966,0.059218194,0.756931738,0,2754554,2495113,0.112,0.653,0.592
2021-09-13,OR,277998,4409802,0.059302445,0.757998009,4679,2758308,2498931,0.112,0.654,0.592
2021-09-14,OR,279423,4422764,0.059424051,0.770653862,2028,2760704,2501336,0.109,0.655,0.593
2021-09-15,OR,280987,4437093,0.05955537,0.785854617,2028,2765011,2504979,0.106,0.656,0.594
2021-09-16,OR,282410,4452705,0.059641635,0.791579242,2208,2770096,2509998,0.1,0.657,0.595
2021-09-17,OR,283620,4467959,0.059689632,0.777808989,2073,2774422,2515043,0.094,0.658,0.596
2021-09-18,OR,284767,4479976,0.059765448,0.745891277,0,2778354,2519676,0.091,0.659,0.597
2021-09-19,OR,285497,4489496,0.059790035,0.74968884,0,2782330,2525050,0.087,0.66,0.599
2021-09-20,OR,286423,4501337,0.05982401,0.755924507,3320,2784825,2528716,0.084,0.66,0.6
2021-09-21,OR,287749,4516394,0.059896011,0.766207973,1680,2786787,2531556,0.082,0.661,0.6
2021-09-22,OR,289192,4532634,0.059975619,0.781258702,2266,2789768,2535418,0.079,0.661,0.601
2021-09-23,OR,290769,4550052,0.060066051,0.770917726,1808,2788531,2537156,0.079,0.661,0.602
2021-09-24,OR,292086,4564574,0.060141332,0.761864763,2075,2791779,2541271,0.081,0.662,0.603
2021-09-25,OR,293152,4574634,0.060222861,0.752838918,0,2795298,2546340,0.081,0.663,0.604
2021-09-26,OR,293942,4584229,0.0602566,0.74280448,0,2795429,2546412,0.082,0.663,0.604
2021-09-27,OR,294937,4594506,0.060321186,0.762390461,3581,2800410,2553922,0.084,0.664,0.606
2021-09-28,OR,296202,4609959,0.060373477,0.768596217,1620,2801847,2555875,0.083,0.664,0.606
2021-09-29,OR,297107,4619840,0.060425097,0.775950954,1993,2804640,2559258,0.083,0.665,0.607
2021-09-30,OR,,,#DIV/0!,0.780722555,1870,2807716,2562913,,0.666,0.608
2021-10-01,OR,,,#DIV/0!,0.777560976,1655,2810893,2566668,,0.666,0.609
2021-10-02,OR,,,#DIV/0!,0.777560976,,,,,,
2021-06-01,PA,1241501,13600504,0.083647796,0.774829442,841,7489056,5597140,0.031,0.585,0.437
2021-06-02,PA,1242142,13633542,0.083501505,0.816137274,537,7504071,5616507,0.029,0.586,0.439
2021-06-03,PA,1242788,13662245,0.083380426,0.824457408,746,7518165,5633265,0.027,0.587,0.44
2021-06-04,PA,1243291,13686516,0.083275758,0.827915262,613,7571498,5711891,0.025,0.591,0.446
2021-06-05,PA,1243730,13703062,0.083210498,0.798758977,386,7602711,5750440,0.024,0.594,0.449
2021-06-06,PA,1244013,13713288,0.083170954,0.773072061,335,7603927,5751977,0.024,0.594,0.449
2021-06-07,PA,1244372,13731463,0.083091995,0.791288255,478,7625623,5778780,0.022,0.596,0.451
2021-06-08,PA,1244691,13756951,0.082970318,0.833628801,423,7660201,5831026,0.02,0.598,0.455
2021-06-09,PA,1245088,13783305,0.082849044,0.835345637,373,7670850,5848002,0.019,0.599,0.457
2021-06-10,PA,1245455,13804944,0.082752291,0.832234526,668,7691157,5878170,0.018,0.601,0.459
2021-06-11,PA,1245761,13825307,0.082659106,0.823636713,374,7722526,5899476,0.017,0.603,0.461
2021-06-12,PA,1245982,13840255,0.082590642,0.783309625,293,7756153,5945020,0.016,0.606,0.464
2021-06-13,PA,1246155,13849851,0.082548656,0.768536531,181,7777784,5980871,0.015,0.608,0.467
2021-06-14,PA,1246406,13866308,0.082474002,0.785604166,347,7798877,6011723,0.015,0.609,0.47
2021-06-15,PA,1246660,13890932,0.082355239,0.826298591,422,7817010,6043649,0.014,0.611,0.472
2021-06-16,PA,1246951,13913873,0.082248234,0.829686857,279,7818311,6045055,0.014,0.611,0.472
2021-06-17,PA,1247224,13934301,0.082154066,0.824039971,344,7860716,6117497,0.013,0.614,0.478
2021-06-18,PA,1247446,13953488,0.082063773,0.819091315,225,7885699,6149476,0.013,0.616,0.48
2021-06-19,PA,1247615,13967548,0.081998136,0.788409831,177,7900513,6173241,0.013,0.617,0.482
2021-06-20,PA,1247792,13977460,0.081955425,0.770549576,104,7916522,6195723,0.013,0.618,0.484
2021-06-21,PA,1247978,13992221,0.081887251,0.789003743,215,7925876,6209491,0.012,0.619,0.485
2021-06-22,PA,1248188,14013062,0.081788058,0.83042018,123,7934904,6220429,0.012,0.62,0.486
2021-06-23,PA,1248412,14034639,0.081686046,0.831345293,135,7949302,6235274,0.012,0.621,0.487
2021-06-24,PA,1248623,14053411,0.081598499,0.832897172,361,7965701,6256420,0.012,0.622,0.489
2021-06-25,PA,1248811,14071159,0.081515238,0.817751817,154,7978504,6274189,0.011,0.623,0.49
2021-06-26,PA,1248963,14083338,0.081459593,0.783538249,147,7994189,6295700,0.012,0.624,0.492
2021-06-27,PA,1249057,14093039,0.081413713,0.76359391,104,8004155,6308298,0.011,0.625,0.493
2021-06-28,PA,1249232,14106866,0.081350874,0.791053541,153,8017628,6331113,0.011,0.626,0.495
2021-06-29,PA,1249441,14125344,0.081265592,0.821981805,137,8023155,6337453,0.011,0.627,0.495
2021-06-30,PA,1249599,14142693,0.081183426,0.825570805,149,8030076,6345433,0.011,0.627,0.496
2021-07-01,PA,1249787,14159370,0.081106773,0.823054791,386,8048402,6368540,0.011,0.629,0.497
2021-07-02,PA,1249979,14175766,0.081032002,0.813515637,150,8062309,6385111,0.011,0.63,0.499
2021-07-03,PA,1250120,14188249,0.080974875,0.781255,167,8076538,6401634,0.011,0.631,0.5
2021-07-04,PA,1250240,14195686,0.080943027,0.75961753,111,8077161,6402226,0.011,0.631,0.5
2021-07-05,PA,1250369,14203932,0.080907509,0.755970889,99,,,0.012,,
2021-07-06,PA,1250560,14218116,0.08084467,0.793905703,75,8100550,6428133,0.012,0.633,0.502
2021-07-07,PA,1250817,14239058,0.080750619,0.819797828,140,8109901,6439016,0.012,0.633,0.503
2021-07-08,PA,1251024,14256220,0.080673523,0.827353143,390,8121911,6453512,0.013,0.634,0.504
2021-07-09,PA,1251176,14268979,0.080616205,0.823271788,194,8128648,6461395,0.013,0.635,0.505
2021-07-10,PA,1251235,14273826,0.08059453,0.794027243,209,8140109,6473765,0.013,0.636,0.506
2021-07-11,PA,1251444,14282419,0.080562317,0.776596439,149,8151350,6486641,0.014,0.637,0.507
2021-07-12,PA,1251699,14295821,0.080507952,0.799078595,237,8157566,6493824,0.014,0.637,0.507
2021-07-13,PA,1252047,14313507,0.080437034,0.829067642,275,8165175,6501905,0.015,0.638,0.508
2021-07-14,PA,1252403,14332772,0.08035861,0.831322645,244,8176036,6513755,0.017,0.639,0.509
2021-07-15,PA,1252791,14350075,0.080292364,0.824966597,317,8187472,6525132,0.018,0.64,0.51
2021-07-16,PA,1253183,14366303,0.080232026,0.802245414,338,8200656,6539440,0.02,0.641,0.511
2021-07-17,PA,1253522,14378672,0.080188488,0.79317288,325,8212496,6550920,0.021,0.642,0.512
2021-07-18,PA,1253862,14388167,0.080159805,0.767862783,285,8221360,6559632,0.022,0.642,0.512
2021-07-19,PA,1254244,14401920,0.080111833,0.795221843,680,8232912,6571137,0.023,0.643,0.513
2021-07-20,PA,1254813,14421333,0.080046014,0.830472616,486,8238751,6575932,0.025,0.644,0.514
2021-07-21,PA,1255407,14441594,0.079977507,0.828973277,475,8254308,6591615,0.027,0.645,0.515
2021-07-22,PA,1256038,14460656,0.079917443,0.829155881,715,8266324,6601178,0.029,0.646,0.516
2021-07-23,PA,1256625,14479573,0.079855693,0.809662562,450,8281904,6613153,0.029,0.647,0.517
2021-07-24,PA,1257178,14494383,0.079812915,0.788219995,583,8296759,6626867,0.031,0.648,0.518
2021-07-25,PA,1257651,14505117,0.079786177,0.771928722,382,8309942,6636939,0.031,0.649,0.518
2021-07-26,PA,1258344,14520125,0.079750703,0.784390375,886,8318601,6642286,0.034,0.65,0.519
2021-07-27,PA,1258857,14533017,0.079715492,0.822162973,830,8324369,6645348,0.035,0.65,0.519
2021-07-28,PA,1259215,14543484,0.07968354,0.826070505,563,8344659,6659773,0.036,0.652,0.52
2021-07-29,PA,1260177,14565816,0.079627041,0.831737432,1384,8361752,6681441,0.038,0.653,0.522
2021-07-30,PA,1261322,14590061,0.079571732,0.824228557,898,8378102,6693606,0.041,0.654,0.523
2021-07-31,PA,1262273,14605655,0.079548697,0.790238252,0,8379145,6694268,0.044,0.655,0.523
2021-08-01,PA,1263221,14619289,0.079535351,0.778559155,1822,8415916,6722410,0.047,0.657,0.525
2021-08-02,PA,1264423,14637733,0.079512677,0.797196069,1414,8428764,6729912,0.049,0.658,0.526
2021-08-03,PA,1265973,14663211,0.079475069,0.822930322,1223,8431170,6731236,0.052,0.659,0.526
2021-08-04,PA,1267560,14693219,0.079417176,0.817714622,1735,8447705,6743072,0.053,0.66,0.527
2021-08-05,PA,1269325,14721895,0.07937637,0.818556436,1691,8466970,6754834,0.055,0.661,0.528
2021-08-06,PA,1270970,14750090,0.079331205,0.81066503,1665,8486611,6767007,0.057,0.663,0.529
2021-08-07,PA,1272123,14769738,0.079300213,0.786195827,1520,8506484,6780132,0.057,0.664,0.53
2021-08-08,PA,1273429,14785984,0.079294866,0.778372244,0,8525803,6792292,0.058,0.666,0.531
2021-08-09,PA,1274968,14809766,0.079265719,0.790083095,2652,8538029,6798684,0.058,0.667,0.531
2021-08-10,PA,1277066,14841220,0.079230881,0.817990567,2029,8546160,6803251,0.059,0.668,0.531
2021-08-11,PA,1279298,14875671,0.079189134,0.834630225,1775,8562645,6814649,0.06,0.669,0.532
2021-08-12,PA,1281557,14907887,0.079160038,0.831329217,2259,8580951,6826472,0.062,0.67,0.533
2021-08-13,PA,1283687,14937208,0.079137865,0.819189504,2098,8596988,6838367,0.064,0.672,0.534
2021-08-14,PA,1285137,14960494,0.079106623,0.807671233,1927,8617751,6853123,0.064,0.673,0.535
2021-08-15,PA,1286826,14978694,0.079113733,0.792344436,1982,8634046,6865107,0.065,0.674,0.536
2021-08-16,PA,1288624,14999252,0.079115534,0.801436067,1895,8635415,6866023,0.067,0.675,0.536
2021-08-17,PA,1291097,15035758,0.07907812,0.82558615,2085,8657366,6880507,0.067,0.676,0.537
2021-08-18,PA,1293553,15070617,0.079047883,0.828202389,2386,8670153,6890439,0.068,0.677,0.538
2021-08-19,PA,1296064,15106943,0.079013805,0.832840765,3908,8689596,6904640,0.068,0.679,0.539
2021-08-20,PA,1298659,15140707,0.078996903,0.823893834,2544,8707834,6918239,0.069,0.68,0.54
2021-08-21,PA,1300976,15168087,0.078995144,0.798338344,2389,8728412,6933920,0.071,0.682,0.542
2021-08-22,PA,1303004,15187358,0.079016094,0.794734784,1899,8746214,6947047,0.072,0.683,0.543
2021-08-23,PA,1305533,15214331,0.079028072,0.805815232,2437,8756622,6954691,0.073,0.684,0.543
2021-08-24,PA,1308578,15253320,0.079011355,0.837846239,2768,8766124,6962263,0.074,0.685,0.544
2021-08-25,PA,1311829,15295045,0.078993133,0.839211552,4094,8781535,6974946,0.075,0.686,0.545
2021-08-26,PA,1315124,15337007,0.078976318,0.837280464,3333,8799978,6989211,0.077,0.687,0.546
2021-08-27,PA,1318359,15374412,0.07897784,0.827614955,3509,8822710,7004761,0.078,0.689,0.547
2021-08-28,PA,1320921,15402149,0.078987949,0.79892025,3790,8842653,7022532,0.079,0.691,0.549
2021-08-29,PA,1322991,15421314,0.079011401,0.795516747,2899,8860352,7037389,0.079,0.692,0.55
2021-08-30,PA,1325889,15452167,0.079025186,0.806625472,2389,8872244,7047739,0.079,0.693,0.551
2021-08-31,PA,1329967,15498174,0.079032319,0.833116927,3249,8880224,7054540,0.08,0.694,0.551
2021-09-01,PA,1333626,15542157,0.079026022,0.829894104,3331,8897546,7071957,0.081,0.695,0.552
